kyrBP;50 %
1379;-4,46
1380;-4,24
1381;-4,07
1382;-3,96
1383;-3,78
1384;-3,68
1385;-3,76
1386;-3,64
1387;-3,55
1388;-3,43
1389;-3,13
1390;-3,04
1391;-2,67
1392;-2,67
1393;-2,55
1394;-2,12
1395;-1,86
1396;-1,77
1397;-1,35
1398;-1,17
1399;-1,21
1400;-1,28
1401;-1,33
1402;-1,15
1403;-1,32
1404;-1,56
1405;-1,5
1406;-1,78
1407;-1,67
1408;-1,71
1409;-1,85
1410;-2,21
1411;-1,86
1412;-2
1413;-2,1
1414;-2,15
1415;-2,28
1416;-2,73
1417;-2,77
1418;-2,94
1419;-2,94
1420;-2,75
1421;-2,48
1422;-2,4
1423;-2,12
1424;-2,06
1425;-2,4
1426;-2,44
1427;-2,45
1428;-2,36
1429;-2,17
1430;-1,94
1431;-1,86
1432;-1,74
1433;-1,4
1434;-0,91
1435;-0,71
1436;-0,45
1437;-0,41
1438;-0,35
1439;-0,42
1440;-0,54
1441;-0,5
1442;-0,63
1443;-0,73
1444;-0,74
1445;-0,76
1446;-0,5
1447;-0,44
1448;-0,31
1449;-0,14
1450;-0,4
1451;-0,27
1452;-0,63
1453;-0,93
1454;-0,95
1455;-1,34
1456;-1,88
1457;-2,02
1458;-1,94
1459;-2,26
1460;-2,06
1461;-2,24
1462;-2,25
1463;-2,18
1464;-2,04
1465;-2,16
1466;-2,01
1467;-1,78
1468;-2,13
1469;-2,12
1470;-2,08
1471;-1,9
1472;-1,82
1473;-1,71
1474;-1,27
1475;-1,09
1476;-1,02
1477;-0,82
1478;-0,5
1479;-0,34
1480;-0,42
1481;0,16
1482;0,13
1483;0,3
1484;0,38
1485;0,48
1486;0,93
1487;0,56
1488;0,61
1489;0,68
1490;0,45
1491;0,27
1492;0,3
1493;0,06
1494;-0,01
1495;-0,49
1496;-0,59
1497;-0,89
1498;-0,84
1499;-1,09
1500;-1,2
1501;-1,32
1502;-1,49
1503;-1,69
1504;-1,87
1505;-1,75
1506;-1,71
1507;-1,54
1508;-1,15
1509;-0,63
1510;-0,43
1511;-0,58
1512;-0,68
1513;-0,58
1514;-0,56
1515;-0,75
1516;-0,7
1517;-0,5
1518;-0,29
1519;-0,39
1520;-0,32
1521;-0,21
1522;-0,55
1523;-0,51
1524;-0,73
1525;-0,86
1526;-1,16
1527;-1,36
1528;-1,72
1529;-2,23
1530;-2,37
1531;-2,75
1532;-3,07
1533;-3,1
1534;-3,28
1535;-3,59
1536;-3,57
1537;-3,32
1538;-3,38
1539;-3,26
1540;-2,87
1541;-2,49
1542;-2,24
1543;-1,95
1544;-1,43
1545;-1,8
1546;-2,63
1547;-3,1
1548;-3,26
1549;-3,17
1550;-2,75
1551;-2,47
1552;-2,11
1553;-1,74
1554;-1,78
1555;-1,69
1556;-1,39
1557;-1,27
1558;-1,19
1559;-0,69
1560;-0,52
1561;0,03
1562;-0,02
1563;0,19
1564;-0,18
1565;-0,16
1566;-0,51
1567;-0,31
1568;-0,62
1569;-0,5
1570;-1,21
1571;-1,58
1572;-1,63
1573;-1,85
1574;-1,97
1575;-2,02
1576;-2,36
1577;-2,7
1578;-2,67
1579;-2,7
1580;-2,77
1581;-2,4
1582;-2,24
1583;-2,21
1584;-1,98
1585;-2,25
1586;-2,24
1587;-2,3
1588;-2,39
1589;-2,56
1590;-2,27
1591;-2,11
1592;-2,05
1593;-1,92
1594;-1,86
1595;-2,1
1596;-1,88
1597;-1,98
1598;-1,69
1599;-1,48
1600;-1,76
1601;-1,15
1602;-0,77
1603;-0,7
1604;-0,65
1605;-0,23
1606;-0,17
1607;-0,02
1608;0,09
1609;-0,06
1610;-0,24
1611;0,03
1612;0,06
1613;-0,03
1614;-0,66
1615;-0,71
1616;-0,64
1617;-0,81
1618;-0,77
1619;-1,05
1620;-1,1
1621;-1,15
1622;-1,05
1623;-1,18
1624;-1,28
1625;-1,51
1626;-1,49
1627;-1,51
1628;-1,34
1629;-1,14
1630;-0,47
1631;-0,27
1632;-0,12
1633;0,14
1634;0,34
1635;0,11
1636;0,09
1637;-0,33
1638;-0,26
1639;-0,52
1640;-0,58
1641;-0,59
1642;-1,24
1643;-1,72
1644;-2,06
1645;-2,32
1646;-2,16
1647;-2,55
1648;-2,84
1649;-2,65
1650;-2,68
1651;-2,74
1652;-2,7
1653;-2,79
1654;-2,74
1655;-3,02
1656;-3,06
1657;-3,06
1658;-2,88
1659;-2,65
1660;-2,74
1661;-2,79
1662;-2,73
1663;-3,03
1664;-3,08
1665;-3,07
1666;-3,01
1667;-2,85
1668;-2,62
1669;-2,53
1670;-2,51
1671;-2,2
1672;-2,23
1673;-1,67
1674;-1,46
1675;-1,22
1676;-0,76
1677;-0,43
1678;-0,09
1679;-0,03
1680;0,05
1681;0,07
1682;0
1683;-0,04
1684;0,11
1685;0,31
1686;0,1
1687;0,16
1688;-0,35
1689;-0,48
1690;-0,84
1691;-1,11
1692;-1,72
1693;-2,28
1694;-2,59
1695;-2,93
1696;-2,96
1697;-2,49
1698;-2,55
1699;-2,37
1700;-2,19
1701;-2,17
1702;-1,99
1703;-1,93
1704;-1,43
1705;-0,95
1706;-0,82
1707;-1,1
1708;-0,89
1709;-1,12
1710;-1,47
1711;-1,69
1712;-1,92
1713;-1,89
1714;-1,94
1715;-1,76
1716;-1,84
1717;-1,68
1718;-1,75
1719;-2,18
1720;-2,42
1721;-2,52
1722;-2,73
1723;-2,72
1724;-2,71
1725;-2,52
1726;-2,38
1727;-2,12
1728;-1,61
1729;-0,88
1730;-0,09
1731;-0,06
1732;-0,28
1733;-0,2
1734;-0,15
1735;-0,09
1736;-0,14
1737;-0,42
1738;-0,21
1739;-0,35
1740;-0,41
1741;-0,44
1742;-0,35
1743;-0,35
1744;-0,5
1745;-0,68
1746;-1,02
1747;-1,34
1748;-1,33
1749;-1,32
1750;-1,42
1751;-1,59
1752;-1,3
1753;-1,37
1754;-1,45
1755;-1,55
1756;-1,18
1757;-1,41
1758;-1,63
1759;-1,43
1760;-1,37
1761;-1,1
1762;-0,53
1763;0,22
1764;0,39
1765;0,68
1766;0,39
1767;0,56
1768;0,64
1769;0,46
1770;0,91
1771;1,03
1772;1,23
1773;1,63
1774;1,85
1775;1,95
1776;1,72
1777;1,53
1778;1,36
1779;1,24
1780;0,64
1781;0,55
1782;-0,57
1783;-0,63
1784;-0,61
1785;-0,86
1786;-1,17
1787;-1,26
1788;-1,12
1789;-1,06
1790;-1
1791;-1,15
1792;-1
1793;-1,23
1794;-0,98
1795;-1,12
1796;-0,96
1797;-1,13
1798;-0,84
1799;-0,74
1800;-0,77
1801;-0,66
1802;-0,47
1803;-0,17
1804;-0,01
1805;0,51
1806;0,52
1807;0,49
1808;-0,2
1809;-0,18
1810;0
1811;-0,06
1812;-0,42
1813;-0,39
1814;-0,52
1815;-0,46
1816;-0,03
1817;-0,06
1818;0,06
1819;0,09
1820;0,26
1821;0,17
1822;0,2
1823;0,53
1824;0,71
1825;0,58
1826;0,34
1827;0,33
1828;0,61
1829;0,5
1830;0,32
1831;-0,04
1832;-0,14
1833;-0,23
1834;-0,09
1835;-0,15
1836;-0,04
1837;0,33
1838;0,14
1839;0,46
1840;0,74
1841;0,68
1842;0,51
1843;0,79
1844;0,76
1845;1,1
1846;1,05
1847;0,94
1848;0,96
1849;0,93
1850;1,13
1851;0,91
1852;-0,12
1853;-1
1854;-0,81
1855;-0,52
1856;-0,88
1857;-0,46
1858;-0,92
1859;-1,02
1860;-0,92
1861;-0,98
1862;-0,86
1863;-0,64
1864;-1,04
1865;-0,73
1866;-0,16
1867;-0,36
1868;-0,62
1869;-0,51
1870;-0,14
1871;0,18
1872;-0,09
1873;-0,11
1874;0,07
1875;-0,24
1876;-0,09
1877;-0,17
1878;-0,03
1879;-0,01
1880;0,61
1881;0,57
1882;0,67
1883;0,67
1884;0,72
1885;0,65
1886;0,62
1887;1,13
1888;0,75
1889;0,77
1890;0,92
1891;1
1892;1,04
1893;0,95
1894;0,79
1895;0,65
1896;0,28
1897;-0,22
